project_name,file_path,mode,present_full,success_full,leak_full,full_leak_full,partial_leak_full,cascade_leak_full,present_no_unroll_conservative,success_no_unroll_conservative,leak_no_unroll_conservative,full_leak_no_unroll_conservative,partial_leak_no_unroll_conservative,cascade_leak_no_unroll_conservative,present_no_unroll_aggressive,success_no_unroll_aggressive,leak_no_unroll_aggressive,full_leak_no_unroll_aggressive,partial_leak_no_unroll_aggressive,cascade_leak_no_unroll_aggressive,present_single_pass,success_single_pass,leak_single_pass,full_leak_single_pass,partial_leak_single_pass,cascade_leak_single_pass,present_vanguard_lite,success_vanguard_lite,leak_vanguard_lite,full_leak_vanguard_lite,partial_leak_vanguard_lite,cascade_leak_vanguard_lite,difference_reason,task4_category
spo0ds_ZkpPuzzleSolution,spo0ds_ZkpPuzzleSolution\Addition\Add.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
spo0ds_ZkpPuzzleSolution,spo0ds_ZkpPuzzleSolution\Equality\Equality.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
spo0ds_ZkpPuzzleSolution,spo0ds_ZkpPuzzleSolution\ForLoop\ForLoop.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
spo0ds_ZkpPuzzleSolution,spo0ds_ZkpPuzzleSolution\NotEqual\NotEqual.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
spo0ds_ZkpPuzzleSolution,spo0ds_ZkpPuzzleSolution\Power\pow.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
spo0ds_ZkpPuzzleSolution,spo0ds_ZkpPuzzleSolution\QuadraticEquation\QuadraticEquation.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,其他差异
spo0ds_ZkpPuzzleSolution,spo0ds_ZkpPuzzleSolution\Range\Range.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
stellar_soroban-examples,stellar_soroban-examples\groth16_verifier\data\auxiliary\multiplier2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
succinctlabs_telepathy-circuits,succinctlabs_telepathy-circuits\circuits\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
succinctlabs_telepathyx,succinctlabs_telepathyx\circuits\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
tanctl_zylith,tanctl_zylith\circuits\test\fixtures\clmm_step_wrapper.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,工具失败
tokamak-network_DEPRECATED-Tokamak-zkp-channel-manager,tokamak-network_DEPRECATED-Tokamak-zkp-channel-manager\public\qap-compiler\subcircuits\circom\JubjubExpBatch_circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
tokamak-network_DEPRECATED-Tokamak-zkp-channel-manager,tokamak-network_DEPRECATED-Tokamak-zkp-channel-manager\public\qap-compiler\subcircuits\circom\SubExpBatch_circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
tokamak-network_Tokamak-zk-EVM,tokamak-network_Tokamak-zk-EVM\packages\frontend\qap-compiler\subcircuits\circom\JubjubExpBatch_circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
tokamak-network_Tokamak-zk-EVM,tokamak-network_Tokamak-zk-EVM\packages\frontend\qap-compiler\subcircuits\circom\SubExpBatch_circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
uiuc-kang-lab_zkperf,uiuc-kang-lab_zkperf\circom\merkle_tree\circuits\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
uiuc-kang-lab_zkperf,uiuc-kang-lab_zkperf\circom\zkml\circuits\DLRMSmall.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,16,0,16,0,leak_count_mismatch,其他差异
uiuc-kang-lab_zkperf,uiuc-kang-lab_zkperf\circom\zkml\circuits\mnist.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,21,0,21,0,leak_count_mismatch,其他差异
uiuc-kang-lab_zkperf,uiuc-kang-lab_zkperf\circom\zkml\circuits\mnist_latest_precision_test.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,11,0,11,0,leak_count_mismatch,其他差异
utsavempiric20_zk-circom-project,utsavempiric20_zk-circom-project\4_AadharCard\verifyAadharCard.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
veljkovranic_shortcircuit,veljkovranic_shortcircuit\src\lib\parser\sample_circuits\multiplier4.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,其他差异
veljkovranic_shortcircuit,veljkovranic_shortcircuit\src\lib\parser\sample_circuits\recursion.circom,main,True,False,0,0,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,False,0,0,0,0,True,True,1,1,1,0,success_mismatch,工具失败
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk2.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk3.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk4.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk5.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk6.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk7.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk8.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\backend\mpc\mpc-circuits\risk9.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\addZero.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\arrayAssignment.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\infixOps.circom,main,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,6,0,6,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\mainTemplateArgument.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\matElemMul.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\prefixOps.circom,main,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,3,0,0,True,True,3,0,3,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\integration\sum.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\machine-learning\AveragePooling2D.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
victoirefem_bp_final,victoirefem_bp_final\circom-2-arithc\tests\circuits\machine-learning\fc.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,7,0,7,0,leak_count_mismatch,其他差异
victoryeo_circom_zkp,victoryeo_circom_zkp\rollup\rollup.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,其他差异
vvmafra_EnerTradeZK,vvmafra_EnerTradeZK\back-end\circuits\GreaterEq.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
vvmafra_EnerTradeZK,vvmafra_EnerTradeZK\back-end\circuits\balance_check.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,其他差异
vvmafra_EnerTradeZK,vvmafra_EnerTradeZK\back-end\circuits\balance_proof.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
wyf-ACCEPT_ZK-Decision-Tree-Demo,wyf-ACCEPT_ZK-Decision-Tree-Demo\circuits\simpleDCT\simpleDCT.circom,main,True,True,1,0,1,0,True,True,0,0,0,0,True,True,1,0,1,0,True,True,1,0,1,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
yest96_circom-analyzer,yest96_circom-analyzer\circuits\And_twoInp.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
yest96_circom-analyzer,yest96_circom-analyzer\circuits\babyadd.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,其他差异
yest96_circom-analyzer,yest96_circom-analyzer\circuits\my_circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
yest96_circom-analyzer,yest96_circom-analyzer\circuits\test_list.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,其他差异
yushihang_circomExamples,yushihang_circomExamples\src\circuit.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
yushihang_circomExamples,yushihang_circomExamples\src\simplify.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
yushihang_circomExamples,yushihang_circomExamples\src\test12.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
yushihang_circomExamples,yushihang_circomExamples\src\test5.circom,main,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
zeroqn_zku,zeroqn_zku\assignment-3\card_game\circuits\commit_suit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
zkmopro_benchmark-app,zkmopro_benchmark-app\witness\circuits\isZero\isZero.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
zkonduit_formalbenchmarks,zkonduit_formalbenchmarks\circomlibscratch\sha256\main.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,其他差异
zksecurity_zkbugs,zksecurity_zkbugs\dataset\circom\iden3\circuits\trailofbits_unsafe_use_of_num2bits_in_multiple_circuits\circuits\circuit.circom,main,True,True,0,0,0,0,True,True,0,0,0,0,True,True,1,1,0,0,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,激进召回
